ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
3,2025-03-20 19:07,461,marvel-rivals,True,CarecaSincero,pt,Marvel Rivals,!LOJA Marvel Rivals? Sei nem com quem eu vou..,"['English', 'FARMPIX', 'PIX', 'loja', 'mechabreakplaytest', 'Português', 'DropsAtivados']",[],False
3,2025-03-20 19:07,461,marvel-rivals,False,Nitrao_,pt,Marvel Rivals,DROPS 100% AQUI grind com o @justkani__,"['Português', 'English', 'DropsAtivados']",[],False
4,2025-03-20 20:01,597,grand-theft-auto-v,True,ferraocx,pt,Grand Theft Auto V,VAI TOMANDO POR DE DENTRO,['Português'],['MatureGame'],False
4,2025-03-20 20:01,597,grand-theft-auto-v,False,gabepeixe,pt,Grand Theft Auto V,?????????????? -  -> @GABEPEIXE !grupo !farm,['Português'],['MatureGame'],False
4,2025-03-20 20:01,597,grand-theft-auto-v,False,Allan_Bomfim,pt,Grand Theft Auto V,+18  [Capital City] 02 Da Tropa da MidNight . !Pix !Clip !Discord !Youtube !Tiktok [Seja Feita a vontade de Deus!],"['Português', 'paulinhooloko', 'capitalcity', 'poderosobagual', 'luquet4', 'GTARP', 'fugagtarp']",['MatureGame'],False
5,2025-03-20 20:13,461,counter-strike,True,BobSiqueira,pt,Counter-Strike,QUINTA-FEIRA DOS CRIA❗FORMULÁRIO ❗FARM 5X❗TopSkins ❗ Insane gg❗Loja ❗XTSKINS,"['Português', 'Bobzao', 'BobSiqueira', 'CS2', 'cs2stream', 'cs2skin', 'cs2brasil', 'cs2memes', 'cs2gameplay', 'reacts']",['MatureGame'],True
5,2025-03-20 20:13,461,counter-strike,False,shadowsganjaking,pt,Counter-Strike,"🔞LEGALIZANDO O CS2 E A TWITCH🍁-RIFA DA FALCHION DO GANJA ACABANDO, PARTICIPE - !BITS| !PIX |!loja| !CUPOM|","['maconha', '420', 'CS2', 'Brasil', 'portugues', 'ganja', 'brasileiro', 'counterstrike', 'Cannabis', 'CannabisCommunity']",['MatureGame'],False
5,2025-03-20 20:13,461,counter-strike,False,Gaules,pt,Counter-Strike,O Plano fe vs Messitas fe ESL Impact Season 7 SA - !socio - Siga @Gaules nas redes sociais!,['Português'],['MatureGame'],True
6,2025-03-20 20:22,453,league-of-legends,True,Baiano,pt,League of Legends,🔴 CIRCUITÃO: KBM x SCCP 🔴 🌴 Próximo programa a confirmar !grupo !bb [RETRANSMISSÃO] !status !kbmidl,['Português'],[],False
6,2025-03-20 20:22,453,league-of-legends,False,hounaldinho,pt,League of Legends,🐺MONO WW EX MESTRE🐺 ❗Amazon ❗Elo ❗Rave,['Português'],[],False
6,2025-03-20 20:22,453,league-of-legends,False,Dynquedo1,pt,League of Legends,OTP QIYANNA FIZZ FOCADO LTA CHEGANDO. 😛✌️ !pix !yt,['Português'],[],False
7,2025-03-20 20:32,498,minecraft,False,guisobrevivente_,pt,Minecraft,[CAPE] oi bora conversar ?,"['minecraft', 'guisobrevivente', 'tiktok', 'realista', 'shaders', 'construcao', 'conversa', 'amigavel', 'Português', 'RecompensasEspetadores']",[],False
7,2025-03-20 20:32,498,minecraft,False,SenhorPuuppy,pt,Minecraft,LIVE ON | BedWars Party Aberta no Mush!!  COLA AI!!   ❗️dc ❗️sr ❗️pix ❗️textura ❗️overlay,"['minecraft', 'mushmc', 'Português', 'madrugada', 'MADRUGADÃO', 'doutorbiscoito', 'RecompensasEspetadores']",[],False
7,2025-03-20 20:32,498,minecraft,False,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
8,2025-03-21 04:01,589,grand-theft-auto-v,False,estrelarp,pt,Grand Theft Auto V,+18 FIVEM - LADOLESTE RP❗️Privacy❗️Discord ❗️Comandos ❗️Cidade - Vamos pro ZARALHO! Vem que tem CODIGUINHO ON,['Português'],['MatureGame'],True
8,2025-03-21 04:01,589,grand-theft-auto-v,True,foguinhorj_,pt,Grand Theft Auto V,Aqui tem foco day 3 ❗pix    ❗insta 👉🏻 @foguinhorj_,['Português'],['MatureGame'],False
8,2025-03-21 04:01,589,grand-theft-auto-v,False,Bkinho,pt,Grand Theft Auto V,VOU COBRAR O FENIX HOJE?! BROOOTA,"['Português', 'Turquia', 'Hype', 'Bkinho']",['MatureGame'],False
9,2025-03-21 04:14,499,fortnite,False,Rochanzin,pt,Fortnite,PASSEI PRA DIV 1 l USE CODE ROCHAN #ad !add !exitlag !livepix,"['Português', 'Rochanzin', 'rochan', 'fortnite', 'rankedfortnite']",[],False
9,2025-03-21 04:14,499,fortnite,False,TTvThaizaFlor,pt,Fortnite,Olá!!! Boa noite pessoal❤️🙌✌️ me seguir live todo dia♥️😍,['Português'],[],False
9,2025-03-21 04:14,499,fortnite,False,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
10,2025-03-21 08:00,591,marvel-rivals,True,noobzinhavs,pt,Marvel Rivals,( Drops on )Fala+joga->Lives Seg a SAB às20h] - Drops on!,"['Português', 'dixlecia', 'DropsAtivados']",[],False
10,2025-03-21 08:00,591,marvel-rivals,False,Xerekiss,pt,Marvel Rivals,[DROP ON] BORA DE MARVEL RIVALS? | RESGATE ITENS ASSISTINDO A LIVE (❗loja) | CODE: XEREKISS #ad,"['Português', 'Brasil', 'fps', 'Fortnite', 'Portugal', 'battleroyale', 'DropsAtivados']",[],False
10,2025-03-21 08:00,591,marvel-rivals,False,LhamaInPijamas,pt,Marvel Rivals,CELESTIAL VEM HOJE???! !pix !elomarvel,"['rpg', 'casual', 'Português', 'marvelrivals', 'rivals', 'marvelrival', 'DropsAtivados']",[],False
11,2025-03-21 08:13,455,roblox,True,valorientezin,pt,ROBLOX,roblox follow me pls,"['roblox', 'Português']",[],False
11,2025-03-21 08:13,455,roblox,False,OldManSurvivor,pt,ROBLOX,"🟢AO VIVO🟢COMEÇOU NOSSA CAMPANHA ROBLOX - BAIXE, INSTALE E JÁ CONFIRME AQUI NA LIVE SUA PARTICIPAÇÃO ❗ROBLOX❗PIX #Ad  #Sponsorship","['singleplay', 'multplayer', 'building', 'Nitrado', 'Português', 'RDR2RP', 'Roleplay', 'Sobrevivência']",[],False
11,2025-03-21 08:13,455,roblox,False,SophyySol,pt,ROBLOX,Volto de manhã! !Loja !Discord !Pix,"['Português', 'English', 'Vtuber', 'LGBT', 'Trans', 'femboy', 'ragnatales', 'conversando']",[],False
12,2025-03-21 12:01,446,fortnite,False,souuthy,pt,Fortnite,SEXTOUUUU - Siga @souuthy nas redes sociais,['Português'],[],False
12,2025-03-21 12:01,446,fortnite,False,FaelScamander,pt,Fortnite,🟢Sextouuu! - GAMEPLAY E ALEGRIA - JOGANDO COM O CHAT [ APOIE: FAELSCAMANDER #AD] 😃❗YOUTUBE❗TIKTOK ❗ARENA,"['DIVERSÃO', 'INTERAÇÃO', 'FazerAmigos', 'Jogandocomespectadores', 'Português', 'fps', 'battleroyale', 'survival', 'simulador']",[],False
12,2025-03-21 12:01,446,fortnite,False,Rompe,pt,Fortnite,✨SEXTOU✨!ExitLag !Code ROMPE #EpicPartner #ad,"['Português', 'Trocação']",[],False
13,2025-03-21 12:11,580,marvel-rivals,False,CORALtv_,pt,Marvel Rivals,DROPS ON ❤️ RANKEDS ✨  RESGATE ITENS NA !LOJA ✨ USE CODE: COORAL #AD ✨ !RESGATE,"['Português', 'Fortnite', 'sorteio', 'VbucksGrátis', 'sorteios', 'vbucks', 'jogandocomespectadores', 'DropsAtivados']",[],False
13,2025-03-21 12:11,580,marvel-rivals,True,CarecaSincero,pt,Marvel Rivals,!LOJA Marvel Rivals? Sei nem com quem eu vou..,"['English', 'FARMPIX', 'PIX', 'loja', 'mechabreakplaytest', 'Português', 'DropsAtivados']",[],False
13,2025-03-21 12:11,580,marvel-rivals,False,Kowalski_gameplay,pt,Marvel Rivals,SEXTOU E BORA DE JOGATINA - CODE: KOWALSKIGAMEPLAY,"['AMA', 'Jogandocomespectadores', 'jogandocomamigos', 'Português', 'Jogandocomespectadores', 'jogandocomochat', 'marvelrivals', 'marvelrivalsgameplay', 'DropsAtivados']",[],False
14,2025-03-21 12:24,508,overwatch-2,False,Lemes,pt,Overwatch 2,DROP'S ON  Bom dia cambada uma otima semana pra geral .... !discord !tag !drops !dicção  [+18],"['Português', 'seaofthieves', 'musica', 'PvP', 'PvE', 'overwatch2', 'ＦＰＳ', 'PerfectWorld', 'terror', 'DropsAtivados']",[],False
14,2025-03-21 12:24,508,overwatch-2,True,mae_joga45,pt,Overwatch 2,(+18) 🎮 {DROPS ON ]  me ajudem a bater a meta de 1 mil seguidores 🫂🫂🩷🩷 - !comandos,"['Português', 'jogodeterror', 'jogofps', 'diversãogarantida', 'DropsAtivados']",[],False
14,2025-03-21 12:24,508,overwatch-2,False,Elllandria,pt,Overwatch 2,🔴 DROPS ON! Sorteio do Pacotaço Le Sserafim no ar!!! #OverwatchCreator #Overwatch2  #MarvelRivals #marvelRivalsPartner !sorteio,"['Português', 'PC', 'Competitivo', 'Overwatch', 'marvelrivals', 'OverwatchCreators', 'EternalNightFalls', 'Overｗatch2', 'FantasticFour', 'MarvelRivalsPartner']",[],False
15,2025-03-21 16:01,336,roblox,False,rextk12,pt,ROBLOX,LIVE DE Blox Fruits,"['vtuber', 'portugues', 'bloxfruits', 'robloxgames', 'liveroblox', 'Português', 'fortnitegaminglive', 'terror', 'ROBUX', 'FortniteBattleRoyale']",[],False
15,2025-03-21 16:01,336,roblox,True,GarciaTV,pt,ROBLOX,"✅7️⃣ BOA NOITE  RAPAZIADA  ! Use código ""GARCIA"" no Farmskins! e garanta sua skins 💰 Link no chat! seguir o @garciatv","['ROBLOX', 'Português', 'Dropshabilitados', 'warzonecodcallofduty', 'ＦＰＳ', 'Shooter', 'ação', 'minecrafit', 'counterstrike2', 'CounterStrikeGlobal']",[],False
15,2025-03-21 16:02,336,roblox,False,Mano_Imp,pt,ROBLOX,!roblox pela PRIMEIRA VEZ x #ad | Parceiros: !asus !noping !nuuvem !kaspersky #PCGamePass #Boosteroid,"['manoimp', 'f2p', 'blizzard', 'arpg', 'mmorpg', 'fps', 'Português']",[],True
16,2025-03-21 16:11,557,minecraft,True,DoutorFakee,pt,Minecraft,DROPS CAPA DO MINE ON,"['Português', 'minecraft', 'bedwars', 'mushmc', 'PvP', 'hypixel', 'hylex', 'Español', 'English', 'drops']",[],False
16,2025-03-21 16:11,557,minecraft,False,uFyos,pt,Minecraft,[DROP DE CAPA] JOGANDO COM O CHAT | !OF !PARTY,"['Português', 'entretenimiento', 'uFyos', 'RecompensasEspetadores']",[],False
16,2025-03-21 16:11,557,minecraft,False,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
17,2025-03-21 16:23,560,valorant,False,fnzyn_,pt,VALORANT,Rankeds INSANAMENTE TRYHARDS em busca do IMT 2!🔥 // !GROWTH !Z3 !Delay !Elo !Sub !Donate !Comandos,"['Português', 'valorant', 'fnzyn', 'Valorantplayer', 'calvoarapucas', 'maincypher', 'gostoso', 'lindohumildegostoso', 'atleta', 'musculoso']",[],False
17,2025-03-21 16:23,560,valorant,False,JessiePangaio,pt,VALORANT,"Ranqueadas mas só tem gente ruim, incluindo eu❗️nuuvem ❗️afiliado","['English', 'Português', 'Anime', 'NintendoSwitch', 'Vtuber', 'VtuberLatam', 'Pokémon', 'girlstreaming', 'catgirl', 'Gacha']",[],False
17,2025-03-21 16:23,560,valorant,False,Neszaah,pt,VALORANT,Vem passar a tarde comigo sz !comandos !pix,"['Português', 'valorant', 'gamergirl', 'Mulher', 'BR', 'fps']",[],False
18,2025-03-21 16:34,519,fortnite,False,AnySthe,pt,Fortnite,ᴊᴏɢᴀᴛɪɴᴀ ᴄᴏᴍ ᴏs ᴀᴍɪɢᴏs !ᴊᴏɢᴀʀ ᴜsᴇ ᴄᴏᴅᴇ: ᴀɴʏsᴛʜᴇ ɴᴀ ᴇᴘɪᴄ ɢᴀᴍᴇs #ᴀᴅ +18,"['fortnite', 'Português', 'marvelrivals', 'TheMortuaryAssistant', 'morena', 'Portugal', 'fps']",[],False
18,2025-03-21 16:34,519,fortnite,True,isafaracco,pt,Fortnite,RANKED DUO ATÉ O ELITE!!! (HJ É VDD MESMO),"['fortnite', 'battleroyale', 'Português', 'forninte', 'criativo']",[],False
18,2025-03-21 16:34,519,fortnite,False,griloo1x,pt,Fortnite,tokens 1v1 2v2 min $5 max 20$ 🏆!pix,['Português'],[],False
19,2025-03-21 20:02,575,roblox,True,brunoamaraltm,pt,ROBLOX,Jogando um pouco de Blox Fruits e depois R.E.P.O com a galera / Sparky mod keys giveaway!,"['dinossauros', 'portugues', 'brasileiro', 'sobrevivencia', 'survival', 'ark', 'dinos', 'mods', 'Português']",[],False
19,2025-03-21 20:02,575,roblox,False,SARAMEGUMI,pt,ROBLOX,JOGANDO ROBLOX COM CHAT ( meta 10 mil 🥺seguidores ),"['Português', 'Woman', 'girl', 'conversa', 'Mulher', 'gameplay', 'justcchatting', 'robloxgames', 'robloxwithme', 'robloxconespectadores']",[],False
19,2025-03-21 20:02,575,roblox,False,OldManSurvivor,pt,ROBLOX,"🟢AO VIVO🟢COMEÇOU NOSSA CAMPANHA ROBLOX - BAIXE, INSTALE E JÁ CONFIRME AQUI NA LIVE SUA PARTICIPAÇÃO ❗ROBLOX❗PIX #Ad  #Sponsorship","['singleplay', 'multplayer', 'building', 'Nitrado', 'Português', 'RDR2RP', 'Roleplay', 'Sobrevivência']",[],False
20,2025-03-21 20:14,367,the-sims-4,False,Bruneqx,pt,The Sims 4,sétima semana do Big Brother de Stardew Valley | !pix !loja !bits,"['LGBT', 'EleDele', 'Português', 'Bruneqx', 'thesims4']",[],True
20,2025-03-21 20:14,367,the-sims-4,True,gemrqs,pt,The Sims 4,GRANDE FINAL #BBB - ❗pando ❗sorteio ❗filmes ❗sub ❗pix  ❗clip  ❗sons ❗sr,"['LGBT', 'LGBTQ', 'gay', 'gaymer', 'Português', 'Humor', 'Música', 'Gostoso', 'fitness']",[],False
20,2025-03-21 20:14,367,the-sims-4,False,quely_alves,pt,The Sims 4,Sextoou nem ta calor hj!    !pixpicpay     !livepix   !comunidadezap  !discord  !setup  [+18],"['Português', 'Brasil', 'simulação', 'simer', 'react', 'thesims4', 'Thesims4gameplay', 'TheSimsChallenge']",[],False
21,2025-03-21 20:23,470,minecraft,False,jaozincosta,pt,Minecraft,[PT-BR] DROP CAPA - MINECRAFT FULGA IMPOSSÍVEL - !loja !points - SUB X5,"['Português', 'Fortnite', 'gta', 'Competitive', 'Brasil', 'English', 'rpgta', 'RecompensasEspetadores']",[],False
21,2025-03-21 20:23,470,minecraft,True,pvar_,pt,Minecraft,"[DROPS DE CAPA HOME ON] minecraft pvp e só. Nada mais, nada menos. ❗️dc ❗️mineverso ❗️youtube ❗️lunar","['minecraft', 'Português', 'Brasil', 'brazil', 'mush', 'mushmc', 'lunarclient', 'Badlion', 'myllamaknowskungfu', 'RecompensasEspetadores']",[],False
21,2025-03-21 20:23,470,minecraft,False,Psydreamss,pt,Minecraft,🟢 AO VIVO  ( DROP CAPA MINE ) - Mine Mods  - !CMD !ZAP !Redes,"['Português', 'Brasil', 'dropminecraft', 'dropmine', 'minecraft']",[],False
22,2025-03-22 00:01,540,roblox,True,Julin2,pt,ROBLOX,SEXTOU NA RLK DO ODIO! (+18) !PIX !DISCORD,"['Português', 'reacts', 'RealityShows', 'filme', 'terror', 'humor', 'IRL']",[],False
22,2025-03-22 00:01,540,roblox,False,nih_,pt,ROBLOX,MELHOR GOLEIRO DA MINHA RUA #LivePorAmor #LiveForever,"['tristeza', 'broxa', 'jogodobixo', 'pobreza', 'AngolanoNato', 'maqueico', 'Português', 'LGBTＱ', 'PvE', 'roblox']",[],False
22,2025-03-22 00:01,540,roblox,False,ORIGETV,pt,ROBLOX,Setouuu com Roblox Guys! | !pix !dc !roblox,"['PTBR', 'Português', 'roblox', 'robloxgames', 'robloxlives', 'roblox', 'RPG', 'simulação']",[],False
23,2025-03-22 00:13,598,ea-sports-fc-25,True,DgVelozo,pt,EA Sports FC 25,🔥 BRASILEIRÃO MODO CARREIRA EM SQUAD🔥 !PIX @IiSanttTV,"['fifa', 'nba', '2k', 'subathon', 'Português']",[],False
23,2025-03-22 00:13,598,ea-sports-fc-25,False,DaniloFariasFUT,pt,EA Sports FC 25,PREMIAÇAO 15/00 RANK 1 AGORA  E SUPER PACK OPENING NA QUARTA DA RESENHA  @danilofariasfut,"['Português', 'ultimateteam', 'dicas', 'eafc25', 'gameplay', 'tutorials', 'livestreamers', 'resenha', 'frontpagetwitch', 'TOTY']",[],False
23,2025-03-22 00:13,598,ea-sports-fc-25,False,RovaGool,pt,EA Sports FC 25,🎉WL SEM CORRER + ANÁLISE DE TIMES DO CHAT ❗️coins ❗️futbuynow ❗️trade ❗️cliente ❗️grupo,"['Português', 'Tutorial', 'ultimateteam', 'eafc25', 'Futebol', 'FutebolVirtual', 'fifa25', 'Brasil', 'eafcgameplay']",[],False
24,2025-03-22 00:27,581,valorant,False,dehprieto,pt,VALORANT,Só sei que nada sei  [+18]  ❗Donate ❗Pix ❗Comandos ❗redes,"['Português', 'valorant', 'fps', 'girls', 'gamer', 'aventura', 'mulheres']",[],False
24,2025-03-22 00:27,581,valorant,True,ataldaeclypse,pt,VALORANT,live resenhuda e miruda !PIX !ELO !PATROCINIO,"['Português', 'valorant', 'BR', 'gamergirl', 'Mulher']",[],False
24,2025-03-22 00:27,581,valorant,False,vagajulia,pt,VALORANT,A páscoa ta chegando e onde estão seus ovos?  [+18],"['Chatty', 'LGBTQIAPlus', 'Ansiedade', 'iniciante', 'Português', 'mulher', 'English', 'Competitivo']",[],False
25,2025-03-22 04:01,383,minecraft,False,sam_xtreme,pt,Minecraft,⚡ O Subathon tá ON e a diversão tá só começando! Vem jogar e se divertir comigo. !Discord !Pix !Social !Sr,"['Português', 'RecompensasEspetadores']",[],False
25,2025-03-22 04:01,383,minecraft,True,Sakura_Ikari,pt,Minecraft,Delírios  da madrugada,"['conversa', 'Português', 'EspaçoSeguro', 'conselhos', 'LGBTQIAPIus', 'Casual', 'LGBT', 'interativa', 'InfinityNikki', 'PtBrasil']",[],False
25,2025-03-22 04:01,383,minecraft,False,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
26,2025-03-22 04:10,457,overwatch-2,False,exexeboy,pt,Overwatch 2,🦗,"['Portuguese', 'Português', 'DropsAtivados']",[],False
26,2025-03-22 04:10,457,overwatch-2,True,tonton_br,pt,Overwatch 2,[ DROP ON ] SEXTOU RAPAZIADA  🌸  ❗Drops ❗sociais ❗Sub ✨ +18,"['Português', 'divertido', 'Rock', 'Overawatch', 'Mulher', 'TDAH', 'ConversandoComOChat', 'fofoca', 'DropsAtivados']",[],False
26,2025-03-22 04:10,457,overwatch-2,False,pirangueirah,pt,Overwatch 2,[+18] Jogando de Freja ❤️,"['LGBTQIAMais', 'Português', 'kekel', 'Ele', 'Ela', 'deadbbydaylight', 'fortinite', 'DropsAtivados']",[],False
27,2025-03-22 04:21,359,fortnite,False,Melizy7x,pt,Fortnite,TESTANDO MEU MAPA DE ZONE WARS!  0785-5435-7072 | 🏆 USE CODE MELIZY #ad !pix !dc,"['Português', 'FortniteRanked', '1v1', 'Fortnite']",[],False
27,2025-03-22 04:21,359,fortnite,True,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),['Português'],[],False
27,2025-03-22 04:21,359,fortnite,False,morenageek,pt,Fortnite,Madrugando com meu novo amigo argentino,"['Fortnite', 'GirlPlayer', 'PS5LiveStream', 'ControlerGaming', 'Português']",[],False
28,2025-03-22 04:31,414,grand-theft-auto-v,False,paroma__,pt,Grand Theft Auto V,🔞🤑𝐒𝐄𝐗𝐓𝐀𝐓𝐇𝐎𝐍🤑 𝐒𝐔𝐁𝐀𝐓𝐇𝐎𝐍 𝐃𝐀 @paroma__  𝟏 𝐒𝐔𝐁 = +𝟓 𝐌𝐈𝐍 | 𝟏𝟎𝟎 𝐁𝐈𝐓𝐒 = +𝟔 𝐌𝐈𝐍 |𝟓 𝐑𝐄𝐀𝐔 = 𝟏𝟎 𝐌𝐈𝐍,"['LGQBTQIA', 'Português', 'gameplay', 'PGD', 'cpx', 'CPXTATEGA', 'medusa', 'RESPEITAASMINAS']",['MatureGame'],False
28,2025-03-22 04:31,414,grand-theft-auto-v,True,Kynordestino,pt,Grand Theft Auto V,"[+18]  [LADO LESTE] LIVE DA BEBIDA COM JOSEFINO, O FOTÓGRAFO LENDÁRIO !PIX","['Português', 'policia', 'gameplay', 'josefino', 'complexo', 'complexogg', 'cpx', 'LadoLesteRP', 'LADOLESTE']",['MatureGame'],False
28,2025-03-22 04:31,414,grand-theft-auto-v,False,henriquegasper,pt,Grand Theft Auto V,LIVE TESTE FALTA TUDO E MAIS UM POUCO,['Português'],['MatureGame'],False
29,2025-03-22 08:01,496,counter-strike,False,Alves,pt,Counter-Strike,FAMOSO SÁBADO w TAM9 + @cig_pais 🔥| !site,"['Português', 'Faceits', 'CS2', 'stickers']",['MatureGame'],False
29,2025-03-22 08:01,496,counter-strike,True,spawncs2,pt,Counter-Strike,[+18] MADRUGADAO DE CSZIN RR ( Looking for CS2 partnerships ),"['Português', 'Inglês', 'Español']",['MatureGame'],False
29,2025-03-22 08:01,496,counter-strike,False,Gaules,pt,Counter-Strike,Dia 4 Furia e Imperial em Campo Blast Open Lisboa 2025 - !socio - Siga @Gaules nas redes sociais! #AGONBYAOCBR #AOCGaming @AgonByAOCBR,['Português'],['MatureGame'],True
30,2025-03-22 08:12,574,marvel-rivals,False,Bastet,pt,Marvel Rivals,✩₊˚.⋆☾⋆⁺₊✧ Celestial rumo a ETERIDADE ✩₊˚.⋆☾⋆⁺₊✧ SUBASTETON DIA 209 !sub !pix !sociais,"['Português', 'DropsAtivados']",[],False
30,2025-03-22 08:12,574,marvel-rivals,True,CarecaSincero,pt,Marvel Rivals,!LOJA Marvel Rivals? Sei nem com quem eu vou..,"['English', 'FARMPIX', 'PIX', 'loja', 'mechabreakplaytest', 'Português', 'DropsAtivados']",[],False
30,2025-03-22 08:12,574,marvel-rivals,False,idotaeditor,pt,Marvel Rivals,marvel de cadeia - live 386,"['Português', 'DropsAtivados']",[],False
31,2025-03-22 08:24,452,ea-sports-fc-25,False,Burstlegacy,pt,EA Sports FC 25,"[PT/EN/ES] Ep. 11 - FUT Champions do mal, e WWE 2K25 dia 1 já com batatada de meia noite!","['esports', 'wrestling', 'wwe', 'aew', 'fifa', 'coach', 'entertainer', 'Português', 'ISGeSports']",[],False
31,2025-03-22 08:25,452,ea-sports-fc-25,False,miguelitodoarrocha,pt,EA Sports FC 25,💥sábadãoo de WL  em busca das 9v sera ? bem vindos a live do Miguelito do arrocha !!,"['Português', 'Portugal', 'Competitivo', 'resenha', 'Resenhando', 'ultimateteam', 'fifa', 'EAFC', 'eafc25', 'eafcsports']",[],False
31,2025-03-22 08:25,452,ea-sports-fc-25,False,xGuuhGabrielx,pt,EA Sports FC 25,"11/0 WL em Busca do Rank 1, DMEs, Packs e Resenha | DIGITE !Livepix !cliente !grupo !sorteio","['EASPORTS', 'EAFC', 'eafc25', 'ultimateteam', 'fc25', 'fc25gameplay', 'Português', 'Paivinha29', 'Carpentieri', 'Adolfz']",[],False
32,2025-03-22 08:35,587,fortnite,True,morenageek,pt,Fortnite,Tiltando e pinando com vocês,"['Fortnite', 'GirlPlayer', 'PS5LiveStream', 'ControlerGaming', 'Português']",[],False
